raw_data,filtered_data
193095424,8150416.630912694
213881344,3263712.092361993
38362624,26660400.466658425
-130700032,-29047482.948282395
-110023680,9841924.403765334
50104320,-11378613.303915227
111622144,5648054.738577219
-206927104,3579454.250766843
52760064,-36066758.951981835
-46181376,-39020075.920972764
-244932352,-18157012.072185524
9489408,18025192.65475561
147363840,19612026.73694601
-145905408,8835555.662750458
-91714304,-23773599.869642686
-67416064,19870874.868696496
54831872,-26371582.734380938
-74964992,10026274.055274347
132967936,8236743.352869493
162415360,28204941.945279054
12187904,-1864905.0779048663
-124210944,8043390.252449325
-25921536,10683789.141640557
-140633344,-27324221.335266184
133687296,71115.59555856649
432640,9304402.863557473
13588224,-14385201.786404539
-186729984,26719891.27228558
26226688,-22752773.372655686
-141320704,-15917341.117486421
22761728,30633074.645010397
-221431040,5284277.808192263
211942656,12431358.458087102
106515456,11813759.689416727
69003008,1017084.9299532135
42603776,22134190.203217182
-5388800,-10518580.420124551
124448256,6100878.632103401
-202230272,-8888815.859943137
152338688,-9038831.78965404
45955584,-18299757.715319958
-282039296,5188560.027939412
255524864,9479891.093381044
143283456,4749445.260746615
346789120,-16236790.874839278
-78477824,-9511471.967935579
-119190272,-11148908.482998986
-24123648,5605071.1723823175
67249664,3225160.5690179733
-5519616,4883851.114912066
-114923520,16857482.18988643
-159777280,19456844.686133184
-168880896,14400488.866211316
47768832,12821785.774382347
263911936,6424725.944002478
171430656,-17067047.61355126
-27350784,19259757.295539357
25342464,-24200804.558565464
-8007680,34725748.33316306
-106153216,-20880365.6164907
89024768,4061770.9387010275
79032320,6008097.782238551
72232192,5183455.424076635
-7681536,5495051.12306699
-136061440,-947069.9240902141
248001280,11637839.614851544
3930624,550180.1276779469
-235848704,1114957.5774590857
30516480,10103394.865978688
-161151488,-608841.1435658241
-219737344,17165975.434313864
48684032,-7465487.160869046
-21476352,15803234.132651543
-83627776,-12152505.806448791
-54863104,-5155444.0851022815
87538944,-43183561.44496499
108878848,17462065.836022478
259218944,19906115.3670591
100605696,-6785729.362637004
106426624,17912995.03683819
-35190016,-16315276.162025426
-106742272,-13988131.058143212
97505792,-7199709.484502235
30296320,-30392213.73551415
-8201216,-2201355.8407497494
-38162944,-21611121.048957355
34816000,-6066440.2020033775
324093952,28447086.308782604
137347072,1613791.3851770067
-82498304,-17810696.593761187
198231040,-1258145.5134096844
-83992320,-11936515.134403545
355202560,1552150.636674801
39342336,1542145.3538716657
-4080896,-27772589.684072968
37859840,-14761788.904991962
141685760,24006052.562569596
-134169344,3117710.418250004
48052736,-4745785.310808249
-40803072,-2838058.9199499437
-163588352,-25602574.027073648
23281664,12893943.546619026
-5838336,-15342877.152751334
-447274240,-37357106.45704893
-42304768,-6052551.156366819
256220416,-27668613.91015682
-73810176,5536317.1122712465
-15500032,3314487.884784582
23771392,-11973357.467150541
195795200,14470259.367880452
31872512,-7313091.593474017
139197952,-5462027.091784604
-1527296,-13003871.811124513
-687360,13128969.842631018
-108278016,-11323449.25471527
-88869376,-6373362.792104529
474566144,8458702.26759479
-26828032,27497225.957718868
-166247168,3156619.917930554
-213291776,-9576000.246368762
55070464,-12151866.434617793
-166425856,5207455.499848916
72687616,2428397.492223458
-191282176,8051006.695129788
-50039808,-9964810.839141194
214136576,-7220660.757446412
154915072,20666190.6456037
-3463168,13038717.300828958
374377472,-10426207.567898521
-222358272,-5493465.58791183
58136832,-1272446.0895816705
205478656,-11496432.075342525
-28304640,8635883.137987893
-79687424,-9057864.310380822
-188071680,-2747245.812809614
712704,-26437107.82859764
52512000,-8219242.155823604
125590528,16525700.075006235
-22223872,3219359.10440235
-299711744,508771.22823154536
73219072,-476832.3088777672
-42326016,-8370496.700008579
49636096,-16618754.463551715
-169824256,-6912561.4103890415
-95183360,13984321.602187
-264617728,-14259585.428203715
3232768,24911899.68724166
-215886592,1013547.6442178758
21672960,4198383.509489155
407040,5139032.42155962
117409280,-1089254.5591934605
-179902464,15752561.485345637
-228065536,-331923.40388715465
112793600,13125517.70036279
58395648,14758559.401693957
51432704,34738991.76976589
-31469312,9025666.05124756
-9129216,1414425.221361624
-175300864,-4862523.831164984
-38299648,-1221432.957174279
90618112,-840906.0713998174
-38125056,4541028.698952946
152556032,418989.5096481462
-149518848,4635218.666472869
231463168,20312684.94255507
-35055360,-12945866.769904189
-1282304,-1230380.1414730581
-201822976,-37561745.6008166
-71259136,19563447.89270132
77039872,9725330.853351727
-156439296,-26326478.363223627
-22720768,6785725.16582795
27291904,19542930.588709746
-66099968,28441618.088317562
259213312,5711555.032818624
-88101120,2398914.543400728
20812032,26619703.241390597
-151460096,-8170732.040163666
-189851648,26114295.785761263
-91988992,-2700537.9405310596
19019264,-29167750.089764897
111526144,14364243.558716407
100824832,20941294.49900339
-50926080,2610426.1167646335
8513024,28621810.05466888
-42230784,2400811.362373018
41391360,4965716.588752268
29616896,5136754.614521927
237794560,-2312810.8505462226
66801152,-6495337.3219959205
-111009536,-5341826.428856902
-139053312,-12468462.096664907
154297600,50693844.353806205
115690752,-6962263.646411932
-249259520,-13616987.235022241
254241792,-8796418.275256855
14325760,25994532.706075184
-350529536,-5720856.888568751
60920064,11887475.920181062
-211926016,-16404018.289020259
-43711744,10475218.069770476
-189853184,-25656639.01987653
296861440,21608790.94158807
101937152,31069837.04919417
-25753600,-4023466.8313650824
42570496,30076720.992847133
-180261376,-1015448.0602205241
91622144,3675029.9755262523
42519040,-38296307.347782
156666368,17872276.680649545
-280821760,18860775.396565367
-138159360,5782424.428904768
-15112960,21501923.639574215
-6367488,3411718.6066988786
5140480,-10100283.847058102
-85902592,15545292.442280065
-140426240,9251513.038907714
145836032,-9194903.77896722
-56560896,7269494.173898743
47222784,11319492.097368255
17106688,-11299808.65340468
64247552,-8863007.803096337
-39451392,42655128.8090847
23262208,19331880.841324233
-108870656,-6951780.662467418
-123932672,9868295.846540717
-28530432,-21432925.536359165
66385920,5849392.084516327
-80366336,3927156.8826889372
2830848,-5589078.273567706
185705472,18290424.908888973
-197209344,-36617984.25397054
20604416,4039816.2238225034
93657600,1495109.6741008386
118665472,179735.72702388687
-66700800,10676919.567703864
-115629312,28079324.77352025
61528832,-25675145.123529542
-238399744,6423550.314015116
231671296,3916306.1570510324
-4471296,1115123.9039704085
96459520,-24246951.81230975
-108351744,-13664724.282854471
-178344448,-9528839.794708287
-561016320,11262627.839496667
141919488,-16163059.153010057
-41791488,17372783.23743864
170049536,-1485333.2871025612
26154496,35061303.782416515
1862656,-11171380.750610415
175290368,-3638085.7343764952
9793024,15487997.40598945
143383296,480903.31123698404
-61539584,21028083.292301115
-55927040,-26283602.84732108
30949120,-6344717.932888719
-48375808,-1772546.680322544
167529216,25507096.663280774
7436288,3658338.739561013
188950272,-24267097.612220272
-63834368,16791980.25921178
43576832,-11338988.575978907
37092864,9626947.711729134
175145728,10609066.58426677
-67492352,-33050371.035901006
197043200,-6902263.312756101
101868032,8562174.459194873
-108484608,-16152097.693071166
-64871424,-45879165.523174085
161647104,-889499.7824666323
-25422080,-10744411.303494466
-56491520,18257015.210662793
-249313792,3911995.777306775
48730368,699850.231770594
90157824,4249500.391684315
-71233280,1157923.4205993866
-14901504,-35529359.478563
-27186688,11982339.557242576
72146176,-1610301.6165391305
-201980416,2680200.5128483833
50449408,11196518.39305344
-94249728,-20994747.214746583
-117572352,14448175.021942742
-119742720,-121494.40237843599
-98980608,-17051561.1101212
39289088,7388676.245025911
-60181248,30331614.26857819
-6619648,-4470658.719017993
-5058048,11355980.065545838
-18054656,11200557.904131878
-31842560,-10534096.422366533
-14990848,-4470273.454737238
39134464,13556981.122170446
32890880,8286029.645407333
-271311872,-23597639.80325188
-168642048,-67649.95760515983
32400896,-16111570.118750673
-161313280,-19964097.218766112
46918144,11678637.104040086
-261166336,-24539776.957977757
163424256,8218338.594726651
14990848,1743727.1819310072
-29971456,22909442.059646096
-335744512,27027394.081665047
-3713280,-23993023.720507108
44480256,-1960202.4922474136
-219098624,14770308.403537434
-11880448,12658766.327394573
-14908416,6738822.538219038
-142442240,10776102.782701753
-16745216,20051882.36918695
275505152,196588271.77778974
142548480,-54646442.77943606
91315456,-8006202.841464372
-48533760,3270215.8651810773
-30053376,797751.5086130267
13545984,4498628.386828489
212916480,-3845964.2806222844
41478400,2246626.3529842133
1763584,18272221.230984814
158545920,18704685.23969438
-89319424,13779661.047864264
240091904,12646576.719681669
102549248,19913295.601766758
568206848,19053473.221118588
-74887424,31303868.937501673
-188656384,-24727115.67642307
-123882240,27524646.041190032
-91347712,53727670.18106499
57680384,176161.88190377626
-99484160,52827191.07283534
-12163584,-24870354.028265897
74743808,8645866.6286735
213606400,17467772.780395873
-222635264,2532706.6961087855
-217472512,24264376.945971657
127207168,-1203005.5643311935
-127372032,-6928897.545947153
358785792,-8898895.75106175
2000384,9514431.048609236
21161728,-15872875.64241344
-184818176,-12443443.403862594
-160406784,-31674700.154995147
135906048,3103501.8055519313
111245056,-18097100.817925815
4984064,-14936524.34661456
-76769024,9958191.532320626
7860224,-28443985.09551517
5345280,6992398.771059954
194476288,26548982.96214109
44552448,18762824.652751908
73525760,-24152693.916984424
-30419968,15508409.456657588
131731200,28740177.586270295
189489920,-8002149.003633279
146953984,13718654.929492114
146352640,-15068072.646777233
-109457408,-15857488.17929626
-86855936,-12743061.570186041
-62018048,12804238.77274741
-313725440,-24131231.490372166
170099712,-12071776.48257474
111862784,5248642.690269262
58821376,-1288683.016823137
-238041600,-17290567.90069489
22844928,-8435173.54579384
-5669376,23198651.469032843
-32401920,2870427.9832801837
78549504,3556212.894713474
-131344896,-15005456.497805027
272899840,13721374.75814941
-200808960,-26624187.14737914
-226652160,30451685.719545227
138287872,-9888214.361381888
58265088,22820874.822212633
124568576,16686818.837324236
112581376,-9764744.064658813
135467264,2586314.8875049665
220443392,-2071083.7868290436
40658944,27306118.81583986
70006016,17349571.285830326
66873088,-6718543.062775921
35790592,-10307251.521043018
43127040,-24469560.828612305
114404352,4877874.564284924
-296098560,-6387408.542372422
-233336320,-4747425.555231451
-28834048,-4066816.2122667287
-67977984,4271248.6602465
69068288,-4290659.273889936
-215383296,8485884.97683319
-49587968,14969004.430950964
69960192,29807018.948219646
77720320,-6039256.114977216
-205311744,2579645.511651779
9552640,-11374406.134033002
178074624,19829129.832596663
-109708800,9052054.011972934
-71480064,-7154486.784938461
-140655104,-17626954.65614621
-966912,-10168110.553010287
-77691136,17614935.862346284
5160704,-17598987.79266972
30369024,19510140.467653695
15212032,4707100.600481613
-86077952,9241297.257384224
197416448,30895562.246267475
-77639424,5025008.9655355085
265744640,-24426333.872608412
-48248576,38378887.95630989
-36452096,-4756095.597368763
22779136,-28132299.365179837
-98376704,4570052.656782022
11322112,-26603354.646978665
-39552512,-14981804.638653774
-2707968,-23612124.4448778
39290112,15224544.003221137
-8762368,1576086.165493197
264511744,18369497.616919897
-41658368,9120040.841130177
-1772800,12606495.668827454
86526976,-2364123.836127026
-152712192,-55638255.77983158
26069504,42143116.984069325
143748864,-18774205.142129254
-8323072,32655776.50673198
-134348800,-6627594.54591587
132830976,-13904285.64988426
65988352,30843083.077670388
23576320,3076280.1213499424
-56109824,-17407663.21922294
30332160,515740.80665985873
114784512,32212082.801693797
-37257728,-6264932.281876885
175697920,17919858.692747504
6402048,15254122.292229978
-15051008,4490354.712804592
-105697792,9215663.637423458
110089216,-23557225.380196497
27590912,-12412296.167372297
49159168,-27002879.527053524
-38134528,-8116142.98737982
39887360,-9633433.765287621
94518016,8493344.883828884
-107692544,21186528.63426862
192527872,24226236.3043941
229499648,-6236462.092492534
-71165184,-5623133.590054058
-51692288,-12187711.410088858
28938496,-6122336.683471757
-72378112,-21007990.109419484
-63602176,-11916729.292394884
-94605312,14625217.608440679
165743872,25008083.24100263
151953664,18684287.67966324
-12773632,15189377.53471384
-68947200,1334385.5326143566
-7434240,-4067469.216084484
-15320576,9908970.06691448
-106447872,6971836.0444975775
-332704768,-8603417.489719981
-65601280,11509333.340835039
-247966208,-4391873.063803811
177081856,9687994.782568991
-138749184,-5310658.616095942
-78273280,-9793083.398234995
-144738304,-34537093.36402369
-52499456,-8149023.609762954
-164884224,-8030665.343241889
-118886144,32403148.537848614
-169892608,-11705054.003179355
-99162624,17973643.365693063
211813888,7438526.23659466
-43912192,-7456752.376076924
106274304,7238321.281167551
294115328,-8064882.740656784
-66755840,775469.5681797767
-32812544,19384710.984431203
-153809408,-22777134.733862653
-122347264,-10085029.52019379
54725376,19650751.71352212
111322368,715800.0368338315
-46499840,7096809.976492669
54459392,19714287.78905653
-106091264,-32762919.5297992
-79488512,-34770931.84889126
-108130560,-13901526.218999863
-15177472,19387880.814243544
-345361408,-778832.8664480882
13438976,-20821881.186528247
49283072,21157754.960826226
80445952,19047614.579220425
-149378816,31929743.14701565
-109842176,8282547.392669007
-137693696,-29501863.098366257
100743936,30193638.69726085
105150464,9672637.372828389
-48008960,1425130.761699984
106042112,22855410.97121335
-150163456,-44008702.41105044
130954496,3563909.223715515
-22948864,-23356210.20522644
-91306496,-30544171.32229497
-21514496,-3791159.897917266
-53522688,275173.8454881418
-259504896,-2337119.770890389
123207168,-10831722.869105082
13782528,-10692940.59353906
-116725504,8657093.700369159
-118625280,-21140982.300826516
-177812224,-9518836.983227802
-208579328,29484466.353900407
-2790912,12736869.938739743
76464640,25931598.528890107
-25810432,-1380130.9567099686
-148015104,17892511.747422
-71966976,10924800.59982659
64781824,-6931390.499045363
-16751360,-27195133.659892004
-48186112,-9074421.637515832
-166919936,-21916966.582762726
16643840,12477007.773981651
36119040,18734562.66988059
-224160256,8300994.668473004
291306496,3730851.3111186116
306717184,8588212.907872403
161890304,4663679.370002601
-127062528,-12771122.459223542
84147456,-718167.6387289936
29228032,-4912043.07970942
27736064,13917133.889743604
-106711808,-12293145.572708283
-122987008,10505999.632440483
-131062784,16235431.846763624
57747456,12493941.444318721
-358933760,8727654.268832281
113997824,-4923385.960845182
-39295744,5228831.880673054
-20218624,16960660.481856618
-71643136,-13814229.041709391
9435648,20294768.820088014
4085504,-25710067.788705215
-143572992,21308837.629464816
38017792,8129943.92075901
195384320,25826545.110134903
-104568832,5045924.983890664
-162021376,-3476527.345283949
-164968704,-13032436.72888585
-110894848,523733.64292844624
-50644480,-12364483.028201085
-210902528,-10598259.159522722
-27907840,-12135186.221185625
-285372416,-24380136.857895955
-53700608,-14733344.9394168
8848896,-36177165.32002688
241861120,44304538.0231329
106279168,-23689432.594787944
32350720,2676030.7436412266
-161270528,22193523.486229647
-601856,-4370522.233019458
-96168448,-5049192.965462916
110334208,-9919087.772687122
165693440,28372516.742280517
96936704,8918859.11418118
41690880,-4093128.8925735205
-67153920,8609230.879662344
95575808,-2004178.5230936883
-17824256,-6584208.362069863
102974208,25838842.247414853
-165301248,2542116.0082929917
-106655232,-3232270.632015111
112583680,2070384.9425885915
80301568,39981068.01918786
-203862528,-7810566.991036124
394752,-16534204.755643282
84592128,-11564469.338783113
27645440,11510857.63775792
76283392,-18342842.94558523
-137367808,6779276.36092008
-8226816,-17553705.613694306
228985856,28388378.62974759
-26415360,-8163466.242570831
-43058944,-12119946.083900195
-127509504,-7080691.191028465
150824448,-11118473.83917712
157136640,-22122667.665984586
286811648,-5839017.710107908
-31655680,7156627.733140605
252769024,-2839451.1740242583
-1414912,11678704.04695251
52933120,-10901213.193104228
238608128,-18069103.65591398
29468672,5823079.516772553
80321792,11155222.691329518
-147552768,-17003852.57077472
-11483136,15350562.54685661
28107264,21990342.0524149
-185083904,12446030.751631793
-90492672,18494511.254116524
-133984768,2536332.870855334
-114984448,27559631.190447226
-86019840,10212041.32023112
-108754176,-26894763.883421566
296849920,10988918.149112409
43985664,8859431.907697106
-4014336,-21864620.56054202
-83910656,1801436.6219685152
86982656,28881920.259060636
201854464,30303843.29830192
-25827584,-20072691.310187705
84929024,17749899.10612431
202552320,4457471.272342076
-78317824,3659759.08976643
-141315328,-19717201.1617459
-45544704,9141271.970079806
70788608,1706431.2278187878
131265280,6228853.215680928
26630144,-33045975.658939265
94619648,24091855.538182862
13004288,1542692.1485024998
-26792960,1161069.1902869167
-4343296,9331362.79142074
146111488,-13839101.315581871
11161600,30030495.23594253
92164608,1802877.7037638405
-130639104,-15165006.676329708
-116071424,-39860105.46501035
198266112,14531673.821983617
-42826496,-4093030.7509927694
-132987136,-20832416.602281623
72560640,16233033.903292267
158424064,7018239.807212516
-61790208,-9971426.668896567
-102330368,17747890.03365422
48814336,-9175458.84975639
-142761216,-29233609.164630614
-99558656,860451.3953788012
88170496,-1953286.4602000813
-57437952,-23523932.950677853
2034944,-12524452.501990732
-272588288,-1881208.811272087
83340800,12000825.306351453
-210868992,-35408498.68211713
110064896,-11270322.38067058
-28515584,-19519001.864363413
7523584,16074962.318833664
-28942848,-33717910.739697084
-42121472,-19372189.872154005
241747968,30190389.027859647
27716096,-138431.6476859604
-183940608,-9287673.064281354
-66537984,-8384781.413342623
-123545088,13818823.677256867
-3703552,4248319.1688694535
142348288,-15686488.273684422
44351744,5440309.716059933
-2489344,10871530.98527296
-95721472,-12515622.101413418
23058688,8054845.983902156
-54042112,23719783.932960693
-216144128,-45103418.88460439
-40786432,8104917.614091672
-113936384,-14931190.953828147
155606784,-4839951.821417357
-103094272,14985937.865320034
-111726848,10150086.19164863
116315392,-2183976.284215689
-61430784,6883656.371871082
521974272,-13881503.189307777
222403072,7301957.992642048
7059456,12901860.546925997
40146688,13202981.24580548
-43666432,-20879844.11441075
44863232,1558300.5230306808
51433984,-2086506.6664088347
128140288,16449223.249385247
7920128,-11826473.251411432
-59401216,1570224.5229204304
29948672,-2925829.457778743
149934080,6296867.924190783
-102330112,-14568265.656507233
-16531968,10005826.3646598
82740992,22442189.133344915
31985920,-5446562.713238026
-254859776,13758834.48894488
34388224,9811557.502302207
282160640,21916848.119260594
-163676928,21423664.781005457
-59926528,-9266457.425589163
208268032,6840167.605035946
13175808,19629752.098941363
114281216,4963556.940414672
-289828096,-7995406.315528754
314893312,17561797.762772825
-126217472,-13087969.380852766
-145500928,-9221063.405376399
12273664,-14660754.333425391
153654784,10153562.36998264
-124133888,4332873.55488178
93278208,28129020.981171757
-56031232,6966137.742286809
-178383104,-20690281.152951885
-49028352,21613711.75392291
-214650880,27651966.912839483
186713088,-15596224.45165727
1412352,949608.9143389359
-51753984,6864066.8679266665
193789696,-2281830.6921928423
-137995008,-21639986.400246967
11340288,-1213265.63079283
228397568,13775660.254225327
-136041472,2099719.5617045728
-39244544,-88786.35574790649
10895360,34815778.60256884
64776960,33022028.8909141
-41368832,-8994199.137397595
6050304,-1810188.7507214027
11674112,-783263.8987071492
-110131968,9893603.65473484
-133481728,3737641.2295996263
22727680,-11900849.430463417
-236033024,-1914456.2743750613
-4178432,18703265.341631822
92713728,11320689.736913547
-142139904,7058544.95498297
-222454016,2688170.9340431886
-213844224,-4208568.842207286
-94588928,-11945442.765391303
168264960,-17332724.801538482
-47150080,9008143.200822799
31426816,5299203.694639344
-37942784,21272482.237686772
-16676864,6146905.342399779
65400576,-3677083.544562321
25685248,16783783.113951456
-73031168,-21704512.887737177
-288771840,-10808650.797501462
-57182208,-4465734.654889273
-102129664,3083392.3789622877
-82825728,19297414.32598607
144149248,12370894.76878016
-37005312,4864434.004894051
296327936,-15445672.586910494
-55526656,3249601.615199985
16524800,4381867.137321752
-14194944,26039076.768882405
-30164224,-22486315.462524403
-237021952,-4296313.804728767
-218610688,460853.9830795581
241575680,24508436.96920501
-207822848,-1983424.2925713593
-45261056,21963751.809930753
77233920,25795912.668507554
37184512,-8002211.980160186
-157574912,-7068283.1974197375
-287385856,-30310010.536027484
-129306880,-5000414.798592495
-209144576,2900905.5366452164
73961728,16837386.45951324
-50050816,11310037.459586974
20729088,33364671.16268327
91708416,-2816266.9215662507
1272320,32771142.61012176
105055488,-26760308.227850813
-102948096,21797665.303743374
-268828416,-767112.2024480074
273989120,-27373415.271293845
55203072,-18090043.770440046
-56284928,-30714722.68427061
-69340160,-17048582.696161773
-211635200,-18798738.48390537
77894912,9332263.437799815
7654656,-39592248.26877581
-100820992,-1270502.0587964936
114560256,12069762.508219225
-53808384,16392079.47661924
96003328,-330193.8457909041
-145400832,-8789990.798009075
-35769344,1518882.7653024385
145852928,1785038.4462436852
45155840,8664066.256881312
17987584,-673794.5952477405
-51496448,-2712840.268168267
-94066176,4852061.101605862
108619264,42040980.661161564
6273024,8555097.820956055
119785472,508475.31554415106
125876224,-17067623.153284542
-129076480,-25864930.3675771
183947520,-27780420.014409155
109408000,18574466.279015947
-88873472,-17175150.98326027
-134386944,-2658451.0217658514
-83787776,10984865.14712757
-177735424,-4201189.740547193
-18141696,36079766.13686244
44528640,2963051.6631114427
14703872,-9017749.999444194
186232576,-15175581.198191915
77342208,-7742048.422113974
-178904064,-7243788.29813782
-136905472,-8290602.49059304
-35815936,19975953.88047429
-34036992,2324036.381740332
-182943488,-1607870.0749021007
98166784,-8438682.556363704
-13666304,-8003564.535009446
-5169408,-6390290.045821611
-140792320,-1810790.8945495752
250704384,607326.1215835437
-52161024,12514743.711482402
-100031744,4199627.091000169
70339072,-13719371.148268104
-159269120,7274663.301356803
-163702528,-23132099.571534738
12107008,1731784.7888277776
77690112,-20845039.85611738
-48979968,41275455.091643244
-210516736,-39816171.95579696
47506176,5787607.779970499
7238144,7364847.88294173
25842688,-26765243.811420552
-133168640,22432583.478837762
33705728,29305077.210754406
-82959872,-47921900.85114465
-113681920,-5448657.602691819
172773120,-3870072.513308526
22531328,12599238.518325444
-89858816,-31055746.762008205
99325696,-1610663.44124373
17947136,-5741408.692355746
105447168,6390641.274001446
24062720,-15242639.882652894
-102249984,-5151235.224338386
72281600,13617979.7762827
-125820160,22145077.083653364
-54599936,-19262601.7371508
-133681152,12864401.986648967
-80221184,-17626365.782883283
268735232,-6470773.516282189
14950144,4505734.452049605
-48979456,13936823.193741096
2137344,-24001057.437199607
141228800,-1563060.0207400427
12307200,1744259.4287548177
-32103424,-42092949.7988783
88652032,4674651.131596866
145122048,-17398278.9983596
-147322624,-5753925.4542856105
127211520,-16722399.571306542
43709952,-12898034.343686594
-199692032,-4614822.255825265
-106740224,-18739363.740571305
68412672,-14632849.172624404
-205630464,-22719554.562053215
158043136,-17881909.401977375
74821632,572325.3927094047
8530688,-144815.47856985292
16821760,4120860.1819007234
91981824,11488746.3435456
111517952,21461754.26966536
-150769664,-26185410.888918903
-23448576,34170196.29189338
-197731584,897068.8969468961
-12324352,5429571.58844852
91908096,14730699.844784418
-13464064,-20302231.551675785
171592448,28023543.363323804
-126382848,22498901.85023538
-120326400,-1999780.1021949796
-114641408,-16639943.411962647
173873152,-11296369.304429773
350872576,-4049008.2911414993
-78257920,-26124037.306137227
32680448,23166390.468459833
95148544,-1461783.5231004623
-122806784,2246440.8822336034
57334528,-6406884.239750884
-161151232,-18916952.48225225
-136852224,-12200021.863350341
-72809216,-16785550.620954476
-27685376,-13255188.808122523
-26882304,-23405949.726784322
90519040,-4420708.595418138
-129560832,-4742183.658406623
-54906368,-1711295.4885984035
41916672,-7750703.0377818765
123087360,-4108266.6631497727
-146229248,-38736113.010035805
183779072,-2462538.2332380144
3365120,-4010705.5698906886
110895872,34260114.564709365
194624512,3790423.6640930586
155061248,6095971.397718865
-61258496,3781906.43246117
-76915712,4376711.230510506
-168450048,1690013.330920009
-270515968,20479089.558161773
20672000,20966894.309255056
42753024,24671319.169251204
-206632448,13861484.637805833
52475904,14391718.319561545
-35715840,-41678755.65236718
-26200576,8102512.987337534
89463552,-2788756.437739464
53765376,11744423.052904824
-81712896,7460985.4142600475
-46624512,8688887.371985704
43232000,3477452.27122634
64807936,-825358.050728468
-66234112,9453787.733666528
-121491712,-18556665.2179516
76502784,13242537.297467466
78203904,-5865795.793009969
-277845760,2456982.9379305374
60227584,11259104.120461214
-74921472,19873638.110362943
-221228032,-3178920.5531250495
20294144,-422376.5644741286
-61127424,-5061057.295984906
90147328,19640623.55449903
-38672128,1746768.5869844023
-13958912,10277837.465883663
-244162816,-13818167.295010988
-215659520,-12918463.770167165
83899392,24757611.339558657
151539456,-1171709.6044693207
33479680,-27224349.019500885
22094592,-27724244.726567924
19658496,25642682.527072236
-19658752,22126667.41764803
-151419648,9936650.123936925
67719936,5891092.988505136
148546048,9211380.18876601
-129330176,-3443321.423597605
-121064704,38210342.25998628
-73858560,10279697.343468403
-36047104,-3372056.71842451
-138367488,-24501505.850022428
37921536,3375933.4002281674
-120550400,-12843371.630905926
-93547008,-1107329.107029674
165455360,18475132.17605378
-35181056,2769817.1600263547
17049344,1086616.6610039514
106244864,1671154.4241409441
-125443328,9515510.354584623
118240256,40080911.256402805
-118153728,3769014.825625052
-3090944,-20493803.439192332
105107712,-9034558.543390144
-161769472,19993649.803954884
141105408,6247291.160097998
-65560832,-17990530.423374847
-59045376,-40076572.788100496
-54360064,-255462.13036694928
-163629824,-3271192.6020825105
24944128,-15990298.601820922
-36531968,-13610388.936414534
34937856,-1359797.016897485
-159737344,3859864.2270139605
-193078528,-5159776.007163793
193074432,31298118.06289203
-139269376,-1985871.6735706774
-47471104,1669568.692026723
-106704896,5344297.679130403
10030080,7348467.504785273
130411520,24442906.811672352
-65516032,6708093.923604278
-14486528,12151739.113271764
146216192,6949032.161611198
-11019776,647066.0786902165
-101620480,15019743.915707672
63092480,-24451883.519128636
-201340160,-28843778.918252382
-152091904,-9035111.746355353
-91982336,-11682382.609601706
7137024,16651889.3166741
172102144,22010052.694105636
113391616,7627319.037836469
-42025728,24197196.91041192
-202615808,-29071241.15884579
-117568256,2176241.285202993
-54965504,-26305885.24775874
5503744,-1788883.2407684198
-213330688,-22397295.739745773
127335168,15328578.747883363
8067584,12464897.636367377
-8651008,8779601.544463685
181573888,13410506.154177625
-87447552,-16056039.031450203
-121948160,2399753.155698767
9723648,-7124192.227098794
-132883200,5190666.772646305
98099456,-12554219.984780164
-193914112,5980631.418622635
-23179520,12440306.464986326
-38383872,-50814335.41183849
267522048,28017160.00202087
70106624,7756229.2301411815
4990720,-22588117.709750537
175534592,11170783.669446316
131733248,-15051513.780480376
64430848,-22199778.341107406
-95727104,-32995782.215596106
-605440,-9267649.688957965
-67233280,1219404.7750034942
98733056,-9158960.783665076
-298542848,-1521947.954305668
95117056,3823733.442689999
-41770240,11254545.833260115
75086336,-14267717.806201074
-153856768,504923.97942758404
183561728,8373256.505958865
-72655104,19038452.650236025
-87460864,-6071045.788991164
196838656,-9687509.023435712
51559168,3685491.063354743
-39239936,1932414.3293547302
-12660224,-13030497.65277323
-197581312,-10885333.885467077
-208440576,996659.2706274695
-137761792,-13806622.300709326
103406336,12369892.101399593
199123968,11789927.581969947
72688384,-16940185.342689633
-191513600,-34715869.970366545
109021952,30729249.033823285
-141598720,-26571749.593039807
-87495168,19871326.698566183
114104064,17653705.74538865
-224361216,-26483120.709571473
32617984,-2251412.720941955
-20149504,-12925714.140133213
104017408,14194111.068918897
130322176,12139293.625074502
52859392,-2590667.445525482
32963072,-5808346.2107967585
74260736,14429089.559391461
-94081280,-21683281.862533364
56073472,21773279.841418214
73075712,16604555.151544863
42899200,24275314.554046568
-155464960,-13820086.665297607
-3899648,6786368.94829804
-119057920,22277876.084415097
8234752,6022872.697627063
80620544,7830011.202968301
224001792,-16441185.709988372
-173692160,-20377728.60452234
170413056,-9152004.863989776
27894528,13044113.507840404
54608896,14909796.558882201
-29863680,-27393188.32199033
-153415168,9604139.94040449
60395520,10754512.186776435
48329472,26552889.679295696
-187353600,1130583.8372679027
180767488,-19360109.8396915
-122457856,-24688332.199711584
-19124736,17374262.76175923
-2198784,-3180136.162235912
276245248,-6093271.395558932
147106816,1681067.233199158
3885568,-3180869.7454363937
-26580224,13310408.57865208
94459136,-17431325.441208847
-201327616,-24344275.564427253
